QID,title,titleSlug,difficulty,acceptanceRate,paidOnly,topicTags,categorySlug
2364,Count Number of Bad Pairs,count-number-of-bad-pairs,Medium,41.03957615411474,False,"array,hash-table",algorithms
2365,Task Scheduler II,task-scheduler-ii,Medium,47.90291767974991,False,"array,hash-table,simulation",algorithms
2366,Minimum Replacements to Sort the Array,minimum-replacements-to-sort-the-array,Hard,54.04086285826253,False,"array,math,greedy",algorithms
2367,Number of Arithmetic Triplets,number-of-arithmetic-triplets,Easy,83.49417156266739,False,"array,hash-table,two-pointers,enumeration",algorithms
2368,Reachable Nodes With Restrictions,reachable-nodes-with-restrictions,Medium,58.46772516120085,False,"array,hash-table,tree,depth-first-search,breadth-first-search,graph",algorithms
2369,Check if There is a Valid Partition For The Array,check-if-there-is-a-valid-partition-for-the-array,Medium,51.97948347852982,False,"array,dynamic-programming",algorithms
2370,Longest Ideal Subsequence,longest-ideal-subsequence,Medium,37.435453186574264,False,"hash-table,string,dynamic-programming",algorithms
2371,Minimize Maximum Value in a Grid,minimize-maximum-value-in-a-grid,Hard,65.25172754195458,True,"array,union-find,graph,topological-sort,sorting,matrix",algorithms
2372,Calculate the Influence of Each Salesperson,calculate-the-influence-of-each-salesperson,Medium,82.84292514063176,True,database,database
2373,Largest Local Values in a Matrix,largest-local-values-in-a-matrix,Easy,82.97542330631312,False,"array,matrix",algorithms
2374,Node With Highest Edge Score,node-with-highest-edge-score,Medium,46.79895347371075,False,"hash-table,graph",algorithms
2375,Construct Smallest Number From DI String,construct-smallest-number-from-di-string,Medium,74.95329157050226,False,"string,backtracking,stack,greedy",algorithms
2376,Count Special Integers,count-special-integers,Hard,37.74537899412523,False,"math,dynamic-programming",algorithms
2377,Sort the Olympic Table,sort-the-olympic-table,Easy,77.87429739397037,True,database,database
2378,Choose Edges to Maximize Score in a Tree,choose-edges-to-maximize-score-in-a-tree,Medium,59.169199594731516,True,"dynamic-programming,tree,depth-first-search",algorithms
2379,Minimum Recolors to Get K Consecutive Black Blocks,minimum-recolors-to-get-k-consecutive-black-blocks,Easy,58.253949113710355,False,"string,sliding-window",algorithms
2380,Time Needed to Rearrange a Binary String,time-needed-to-rearrange-a-binary-string,Medium,49.437470943747094,False,"string,dynamic-programming,simulation",algorithms
2381,Shifting Letters II,shifting-letters-ii,Medium,36.062795108761456,False,"array,string,prefix-sum",algorithms
2382,Maximum Segment Sum After Removals,maximum-segment-sum-after-removals,Hard,48.529411764705884,False,"array,union-find,prefix-sum,ordered-set",algorithms
2383,Minimum Hours of Training to Win a Competition,minimum-hours-of-training-to-win-a-competition,Easy,40.853623928713326,False,"array,greedy",algorithms
2384,Largest Palindromic Number,largest-palindromic-number,Medium,32.12290873389676,False,"hash-table,string,greedy",algorithms
2385,Amount of Time for Binary Tree to Be Infected,amount-of-time-for-binary-tree-to-be-infected,Medium,58.611318253376425,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
2386,Find the K-Sum of an Array,find-the-k-sum-of-an-array,Hard,38.24754608570745,False,"array,sorting,heap-priority-queue",algorithms
2387,Median of a Row Wise Sorted Matrix,median-of-a-row-wise-sorted-matrix,Medium,70.06191950464397,True,"array,binary-search,matrix",algorithms
2388,Change Null Values in a Table to the Previous Value,change-null-values-in-a-table-to-the-previous-value,Medium,51.76896494981076,True,database,database
2389,Longest Subsequence With Limited Sum,longest-subsequence-with-limited-sum,Easy,71.75394345518202,False,"array,binary-search,greedy,sorting,prefix-sum",algorithms
2390,Removing Stars From a String,removing-stars-from-a-string,Medium,73.72698976019123,False,"string,stack,simulation",algorithms
2391,Minimum Amount of Time to Collect Garbage,minimum-amount-of-time-to-collect-garbage,Medium,82.40697259424836,False,"array,string,prefix-sum",algorithms
2392,Build a Matrix With Conditions,build-a-matrix-with-conditions,Hard,60.56494045970645,False,"array,graph,topological-sort,matrix",algorithms
2393,Count Strictly Increasing Subarrays,count-strictly-increasing-subarrays,Medium,75.78146611341631,True,"array,math,dynamic-programming",algorithms
2394,Employees With Deductions,employees-with-deductions,Medium,40.63310137808705,True,database,database
2395,Find Subarrays With Equal Sum,find-subarrays-with-equal-sum,Easy,64.68198226773603,False,"array,hash-table",algorithms
2396,Strictly Palindromic Number,strictly-palindromic-number,Medium,87.33229769806525,False,"math,two-pointers,brainteaser",algorithms
2397,Maximum Rows Covered by Columns,maximum-rows-covered-by-columns,Medium,54.05275394852882,False,"array,backtracking,bit-manipulation,matrix,enumeration",algorithms
2398,Maximum Number of Robots Within Budget,maximum-number-of-robots-within-budget,Hard,33.66800904727754,False,"array,binary-search,queue,sliding-window,heap-priority-queue,prefix-sum",algorithms
2399,Check Distances Between Same Letters,check-distances-between-same-letters,Easy,70.0325624112883,False,"array,hash-table,string",algorithms
2400,Number of Ways to Reach a Position After Exactly k Steps,number-of-ways-to-reach-a-position-after-exactly-k-steps,Medium,34.13261784128059,False,"math,dynamic-programming,combinatorics",algorithms
2401,Longest Nice Subarray,longest-nice-subarray,Medium,50.02716020641756,False,"array,bit-manipulation,sliding-window",algorithms
2402,Meeting Rooms III,meeting-rooms-iii,Hard,33.46449838075008,False,"array,sorting,heap-priority-queue",algorithms
2403,Minimum Time to Kill All Monsters,minimum-time-to-kill-all-monsters,Hard,55.517070757050966,True,"array,dynamic-programming,bit-manipulation,bitmask",algorithms
2404,Most Frequent Even Element,most-frequent-even-element,Easy,50.22793460956005,False,"array,hash-table,counting",algorithms
2405,Optimal Partition of String,optimal-partition-of-string,Medium,78.79320537995397,False,"hash-table,string,greedy",algorithms
2406,Divide Intervals Into Minimum Number of Groups,divide-intervals-into-minimum-number-of-groups,Medium,46.42463608420808,False,"array,two-pointers,greedy,sorting,heap-priority-queue,prefix-sum",algorithms
2407,Longest Increasing Subsequence II,longest-increasing-subsequence-ii,Hard,22.23361463837842,False,"array,divide-and-conquer,dynamic-programming,binary-indexed-tree,segment-tree,queue,monotonic-queue",algorithms
2408,Design SQL,design-sql,Medium,78.32151300236406,True,"array,hash-table,string,design",algorithms
2409,Count Days Spent Together,count-days-spent-together,Easy,44.5235876270359,False,"math,string",algorithms
2410,Maximum Matching of Players With Trainers,maximum-matching-of-players-with-trainers,Medium,61.67510003599178,False,"array,two-pointers,greedy,sorting",algorithms
2411,Smallest Subarrays With Maximum Bitwise OR,smallest-subarrays-with-maximum-bitwise-or,Medium,42.814611244704,False,"array,binary-search,bit-manipulation,sliding-window",algorithms
2412,Minimum Money Required Before Transactions,minimum-money-required-before-transactions,Hard,39.769072164948454,False,"array,greedy,sorting",algorithms
2413,Smallest Even Multiple,smallest-even-multiple,Easy,87.41333031155052,False,"math,number-theory",algorithms
2414,Length of the Longest Alphabetical Continuous Substring,length-of-the-longest-alphabetical-continuous-substring,Medium,57.443844430401555,False,string,algorithms
2415,Reverse Odd Levels of Binary Tree,reverse-odd-levels-of-binary-tree,Medium,77.33944453538496,False,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
2416,Sum of Prefix Scores of Strings,sum-of-prefix-scores-of-strings,Hard,44.73483887338239,False,"array,string,trie,counting",algorithms
2417,Closest Fair Integer,closest-fair-integer,Medium,44.42231075697211,True,"math,enumeration",algorithms
2418,Sort the People,sort-the-people,Easy,80.11919187300425,False,"array,hash-table,string,sorting",algorithms
2419,Longest Subarray With Maximum Bitwise AND,longest-subarray-with-maximum-bitwise-and,Medium,49.08999961522183,False,"array,bit-manipulation,brainteaser",algorithms
2420,Find All Good Indices,find-all-good-indices,Medium,38.10460731267421,False,"array,dynamic-programming,prefix-sum",algorithms
2421,Number of Good Paths,number-of-good-paths,Hard,56.73361834264534,False,"array,tree,union-find,graph",algorithms
2422,Merge Operations to Turn Array Into a Palindrome,merge-operations-to-turn-array-into-a-palindrome,Medium,67.54742547425474,True,"array,two-pointers,greedy",algorithms
2423,Remove Letter To Equalize Frequency,remove-letter-to-equalize-frequency,Easy,17.25219112380523,False,"hash-table,string,counting",algorithms
2424,Longest Uploaded Prefix,longest-uploaded-prefix,Medium,54.46948441789604,False,"binary-search,union-find,design,binary-indexed-tree,segment-tree,heap-priority-queue,ordered-set",algorithms
2425,Bitwise XOR of All Pairings,bitwise-xor-of-all-pairings,Medium,58.38309292183831,False,"array,bit-manipulation,brainteaser",algorithms
2426,Number of Pairs Satisfying Inequality,number-of-pairs-satisfying-inequality,Hard,43.41352103960396,False,"array,binary-search,divide-and-conquer,binary-indexed-tree,segment-tree,merge-sort,ordered-set",algorithms
2427,Number of Common Factors,number-of-common-factors,Easy,78.90211086527536,False,"math,enumeration,number-theory",algorithms
2428,Maximum Sum of an Hourglass,maximum-sum-of-an-hourglass,Medium,74.76931366606048,False,"array,matrix,prefix-sum",algorithms
2429,Minimize XOR,minimize-xor,Medium,43.499332270710376,False,"greedy,bit-manipulation",algorithms
2430,Maximum Deletions on a String,maximum-deletions-on-a-string,Hard,32.254990060724886,False,"string,dynamic-programming,rolling-hash,string-matching,hash-function",algorithms
2431,Maximize Total Tastiness of Purchased Fruits,maximize-total-tastiness-of-purchased-fruits,Medium,64.2369020501139,True,"array,dynamic-programming",algorithms
2432,The Employee That Worked on the Longest Task,the-employee-that-worked-on-the-longest-task,Easy,49.346106576749754,False,array,algorithms
2433,Find The Original Array of Prefix Xor,find-the-original-array-of-prefix-xor,Medium,88.81794883323592,False,"array,bit-manipulation",algorithms
2434,Using a Robot to Print the Lexicographically Smallest String,using-a-robot-to-print-the-lexicographically-smallest-string,Medium,39.05478598475771,False,"hash-table,string,stack,greedy",algorithms
2435,Paths in Matrix Whose Sum Is Divisible by K,paths-in-matrix-whose-sum-is-divisible-by-k,Hard,42.45840607450098,False,"array,dynamic-programming,matrix",algorithms
2436,Minimum Split Into Subarrays With GCD Greater Than One,minimum-split-into-subarrays-with-gcd-greater-than-one,Medium,72.25386493083808,True,"array,math,dynamic-programming,greedy,number-theory",algorithms
2437,Number of Valid Clock Times,number-of-valid-clock-times,Easy,43.917845378802554,False,"string,enumeration",algorithms
2438,Range Product Queries of Powers,range-product-queries-of-powers,Medium,39.45986296622144,False,"array,bit-manipulation,prefix-sum",algorithms
2439,Minimize Maximum of Array,minimize-maximum-of-array,Medium,46.766799780945995,False,"array,binary-search,dynamic-programming,greedy,prefix-sum",algorithms
2440,Create Components With Same Value,create-components-with-same-value,Hard,53.774031631783316,False,"array,math,tree,depth-first-search,enumeration",algorithms
2441,Largest Positive Integer That Exists With Its Negative,largest-positive-integer-that-exists-with-its-negative,Easy,67.7190150442595,False,"array,hash-table,two-pointers,sorting",algorithms
2442,Count Number of Distinct Integers After Reverse Operations,count-number-of-distinct-integers-after-reverse-operations,Medium,78.68956021705678,False,"array,hash-table,math",algorithms
2443,Sum of Number and Its Reverse,sum-of-number-and-its-reverse,Medium,46.60859195485879,False,"math,enumeration",algorithms
2444,Count Subarrays With Fixed Bounds,count-subarrays-with-fixed-bounds,Hard,61.51340996168583,False,"array,queue,sliding-window,monotonic-queue",algorithms
2445,Number of Nodes With Value One,number-of-nodes-with-value-one,Medium,69.80891719745223,True,"tree,depth-first-search,breadth-first-search,binary-tree",algorithms
2446,Determine if Two Events Have Conflict,determine-if-two-events-have-conflict,Easy,50.26003886896778,False,"array,string",algorithms
2447,Number of Subarrays With GCD Equal to K,number-of-subarrays-with-gcd-equal-to-k,Medium,49.2546760077697,False,"array,math,number-theory",algorithms
2448,Minimum Cost to Make Array Equal,minimum-cost-to-make-array-equal,Hard,45.93812367899726,False,"array,binary-search,greedy,sorting,prefix-sum",algorithms
2449,Minimum Number of Operations to Make Arrays Similar,minimum-number-of-operations-to-make-arrays-similar,Hard,62.10963828353179,False,"array,greedy,sorting",algorithms
2450,Number of Distinct Binary Strings After Applying Operations,number-of-distinct-binary-strings-after-applying-operations,Medium,64.74694589877836,True,"math,string",algorithms
2451,Odd String Difference,odd-string-difference,Easy,58.80637041567668,False,"array,hash-table,string",algorithms
2452,Words Within Two Edits of Dictionary,words-within-two-edits-of-dictionary,Medium,60.27072866331723,False,"array,string",algorithms
2453,Destroy Sequential Targets,destroy-sequential-targets,Medium,38.61463562293469,False,"array,hash-table,counting",algorithms
2454,Next Greater Element IV,next-greater-element-iv,Hard,38.16231936744524,False,"array,binary-search,stack,sorting,heap-priority-queue,monotonic-stack",algorithms
2455,Average Value of Even Numbers That Are Divisible by Three,average-value-of-even-numbers-that-are-divisible-by-three,Easy,59.63841488486842,False,"array,math",algorithms
