problem_name,bug_path,correct_path,debugged_path,bug_type,ngram_match,weighted_ngram_match,syntax_match,dataflow_match,codebleu_bug,codebleu_debugged,difference
"Pow(x, n)_nobug","../data/formatted/buggy_codes/Pow(x, n)_nobug.java","../data/formatted/correct_codes/Pow(x, n).java","../data/formatted/debugged_codes_f_n/Pow(x, n)_nobug.java",nobug,,,,,0.9806284632736963,0.9806284632736963,0.0
Power of Four_value,../data/formatted/buggy_codes/Power of Four_value.java,../data/formatted/correct_codes/Power of Four.java,../data/formatted/debugged_codes_f_n/Power of Four_value.java,value,,,,,0.838793481457276,0.9107640348482791,0.07197055339100311
Power of Three_character,../data/formatted/buggy_codes/Power of Three_character.java,../data/formatted/correct_codes/Power of Three.java,../data/formatted/debugged_codes_f_n/Power of Three_character.java,character,,,,,0.8386438826152943,0.8831942148862104,0.04455033227091609
Power of Two_nobug,../data/formatted/buggy_codes/Power of Two_nobug.java,../data/formatted/correct_codes/Power of Two.java,../data/formatted/debugged_codes_f_n/Power of Two_nobug.java,nobug,,,,,0.6534385242292118,0.6534385242292118,0.0
Powerful Integers_nobug,../data/formatted/buggy_codes/Powerful Integers_nobug.java,../data/formatted/correct_codes/Powerful Integers.java,../data/formatted/debugged_codes_f_n/Powerful Integers_nobug.java,nobug,,,,,0.9473727068653479,0.9473727068653479,0.0
Predict the Winner_character,../data/formatted/buggy_codes/Predict the Winner_character.java,../data/formatted/correct_codes/Predict the Winner.java,../data/formatted/debugged_codes_f_n/Predict the Winner_character.java,character,,,,,0.9333621409988395,0.93550710483907,0.0021449638402304405
Preimage Size of Factorial Zeroes Function_nobug,../data/formatted/buggy_codes/Preimage Size of Factorial Zeroes Function_nobug.java,../data/formatted/correct_codes/Preimage Size of Factorial Zeroes Function.java,../data/formatted/debugged_codes_f_n/Preimage Size of Factorial Zeroes Function_nobug.java,nobug,,,,,0.9110733417643022,0.9110733417643022,0.0
Previous Permutation With One Swap_condition,../data/formatted/buggy_codes/Previous Permutation With One Swap_condition.java,../data/formatted/correct_codes/Previous Permutation With One Swap.java,../data/formatted/debugged_codes_f_n/Previous Permutation With One Swap_condition.java,condition,,,,,0.9113958771279138,0.9113958771279138,0.0
Prime Arrangements_nobug,../data/formatted/buggy_codes/Prime Arrangements_nobug.java,../data/formatted/correct_codes/Prime Arrangements.java,../data/formatted/debugged_codes_f_n/Prime Arrangements_nobug.java,nobug,,,,,0.9223998332109073,0.9181007297411599,-0.0042991034697474895
Prime Number of Set Bits in Binary Representation_nobug,../data/formatted/buggy_codes/Prime Number of Set Bits in Binary Representation_nobug.java,../data/formatted/correct_codes/Prime Number of Set Bits in Binary Representation.java,../data/formatted/debugged_codes_f_n/Prime Number of Set Bits in Binary Representation_nobug.java,nobug,,,,,0.9397513277990326,0.8913191065748408,-0.048432221224191774
Prime Palindrome_character,../data/formatted/buggy_codes/Prime Palindrome_character.java,../data/formatted/correct_codes/Prime Palindrome.java,../data/formatted/debugged_codes_f_n/Prime Palindrome_character.java,character,,,,,0.840174808763567,0.8654430763530437,0.025268267589476756
Print Binary Tree_nobug,../data/formatted/buggy_codes/Print Binary Tree_nobug.java,../data/formatted/correct_codes/Print Binary Tree.java,../data/formatted/debugged_codes_f_n/Print Binary Tree_nobug.java,nobug,,,,,0.9585817988100154,0.9521897366670614,-0.006392062142953958
Print Words Vertically_index,../data/formatted/buggy_codes/Print Words Vertically_index.java,../data/formatted/correct_codes/Print Words Vertically.java,../data/formatted/debugged_codes_f_n/Print Words Vertically_index.java,index,,,,,0.9137732983095906,0.9196869488734223,0.0059136505638316406
Prison Cells After N Days_character,../data/formatted/buggy_codes/Prison Cells After N Days_character.java,../data/formatted/correct_codes/Prison Cells After N Days.java,../data/formatted/debugged_codes_f_n/Prison Cells After N Days_character.java,character,,,,,0.938471535698589,0.9169598508643109,-0.021511684834278122
Probability of a Two Boxes Having The Same Number of Distinct Balls_operation,../data/formatted/buggy_codes/Probability of a Two Boxes Having The Same Number of Distinct Balls_operation.java,../data/formatted/correct_codes/Probability of a Two Boxes Having The Same Number of Distinct Balls.java,../data/formatted/debugged_codes_f_n/Probability of a Two Boxes Having The Same Number of Distinct Balls_operation.java,operation,,,,,0.9397710746284025,0.9497129942088822,0.009941919580479741
Process Restricted Friend Requests_value,../data/formatted/buggy_codes/Process Restricted Friend Requests_value.java,../data/formatted/correct_codes/Process Restricted Friend Requests.java,../data/formatted/debugged_codes_f_n/Process Restricted Friend Requests_value.java,value,,,,,0.9036584619277498,0.9111068619176417,0.007448399989891885
Process Tasks Using Servers_condition,../data/formatted/buggy_codes/Process Tasks Using Servers_condition.java,../data/formatted/correct_codes/Process Tasks Using Servers.java,../data/formatted/debugged_codes_f_n/Process Tasks Using Servers_condition.java,condition,,,,,0.9178646210007115,0.9178646210007115,0.0
Product of Array Except Self_condition,../data/formatted/buggy_codes/Product of Array Except Self_condition.java,../data/formatted/correct_codes/Product of Array Except Self.java,../data/formatted/debugged_codes_f_n/Product of Array Except Self_condition.java,condition,,,,,0.9358533949847005,0.9549475559405431,0.0190941609558426
Product of the Last K Numbers_character,../data/formatted/buggy_codes/Product of the Last K Numbers_character.java,../data/formatted/correct_codes/Product of the Last K Numbers.java,../data/formatted/debugged_codes_f_n/Product of the Last K Numbers_character.java,character,,,,,0.8489227093170687,0.3152750554869166,-0.5336476538301521
Projection Area of 3D Shapes_nobug,../data/formatted/buggy_codes/Projection Area of 3D Shapes_nobug.java,../data/formatted/correct_codes/Projection Area of 3D Shapes.java,../data/formatted/debugged_codes_f_n/Projection Area of 3D Shapes_nobug.java,nobug,,,,,0.8891544310402216,0.8238147732518134,-0.06533965778840822
Pseudo-Palindromic Paths in a Binary Tree_operation,../data/formatted/buggy_codes/Pseudo-Palindromic Paths in a Binary Tree_operation.java,../data/formatted/correct_codes/Pseudo-Palindromic Paths in a Binary Tree.java,../data/formatted/debugged_codes_f_n/Pseudo-Palindromic Paths in a Binary Tree_operation.java,operation,,,,,0.9247733643346006,0.9503832340658802,0.025609869731279655
Push Dominoes_character,../data/formatted/buggy_codes/Push Dominoes_character.java,../data/formatted/correct_codes/Push Dominoes.java,../data/formatted/debugged_codes_f_n/Push Dominoes_character.java,character,,,,,0.9195587928390825,0.9250156644132931,0.005456871574210598
Pyramid Transition Matrix_value,../data/formatted/buggy_codes/Pyramid Transition Matrix_value.java,../data/formatted/correct_codes/Pyramid Transition Matrix.java,../data/formatted/debugged_codes_f_n/Pyramid Transition Matrix_value.java,value,,,,,0.9128154531550001,0.9176051294749696,0.004789676319969516
Queens That Can Attack the King_character,../data/formatted/buggy_codes/Queens That Can Attack the King_character.java,../data/formatted/correct_codes/Queens That Can Attack the King.java,../data/formatted/debugged_codes_f_n/Queens That Can Attack the King_character.java,character,,,,,0.9091560512977932,0.7840025830227837,-0.1251534682750095
Queries on a Permutation With Key_condition,../data/formatted/buggy_codes/Queries on a Permutation With Key_condition.java,../data/formatted/correct_codes/Queries on a Permutation With Key.java,../data/formatted/debugged_codes_f_n/Queries on a Permutation With Key_condition.java,condition,,,,,0.8832519262434473,0.40791067611942455,-0.47534125012402273
Queries on Number of Points Inside a Circle_value,../data/formatted/buggy_codes/Queries on Number of Points Inside a Circle_value.java,../data/formatted/correct_codes/Queries on Number of Points Inside a Circle.java,../data/formatted/debugged_codes_f_n/Queries on Number of Points Inside a Circle_value.java,value,,,,,0.9442816860894092,0.9442816860894092,0.0
Query Kth Smallest Trimmed Number_index,../data/formatted/buggy_codes/Query Kth Smallest Trimmed Number_index.java,../data/formatted/correct_codes/Query Kth Smallest Trimmed Number.java,../data/formatted/debugged_codes_f_n/Query Kth Smallest Trimmed Number_index.java,index,,,,,0.9200020737217014,0.895984928463484,-0.02401714525821741
Queue Reconstruction by Height_value,../data/formatted/buggy_codes/Queue Reconstruction by Height_value.java,../data/formatted/correct_codes/Queue Reconstruction by Height.java,../data/formatted/debugged_codes_f_n/Queue Reconstruction by Height_value.java,value,,,,,0.8838928633444811,0.9163426446195692,0.03244978127508802
Rabbits in Forest_nobug,../data/formatted/buggy_codes/Rabbits in Forest_nobug.java,../data/formatted/correct_codes/Rabbits in Forest.java,../data/formatted/debugged_codes_f_n/Rabbits in Forest_nobug.java,nobug,,,,,0.9490640167767811,0.9268193853151301,-0.02224463146165101
Race Car_condition,../data/formatted/buggy_codes/Race Car_condition.java,../data/formatted/correct_codes/Race Car.java,../data/formatted/debugged_codes_f_n/Race Car_condition.java,condition,,,,,0.9484933492740482,0.9552288904978832,0.006735541223835018
Random Flip Matrix_condition,../data/formatted/buggy_codes/Random Flip Matrix_condition.java,../data/formatted/correct_codes/Random Flip Matrix.java,../data/formatted/debugged_codes_f_n/Random Flip Matrix_condition.java,condition,,,,,0.9062362154682386,0.7166501494250916,-0.18958606604314698
Random Pick Index_index,../data/formatted/buggy_codes/Random Pick Index_index.java,../data/formatted/correct_codes/Random Pick Index.java,../data/formatted/debugged_codes_f_n/Random Pick Index_index.java,index,,,,,0.8963300541634254,0.8963300541634254,0.0
Random Pick with Weight_value,../data/formatted/buggy_codes/Random Pick with Weight_value.java,../data/formatted/correct_codes/Random Pick with Weight.java,../data/formatted/debugged_codes_f_n/Random Pick with Weight_value.java,value,,,,,0.9252213301642115,0.8001043514899556,-0.12511697867425586
Random Point in Non-overlapping Rectangles_value,../data/formatted/buggy_codes/Random Point in Non-overlapping Rectangles_value.java,../data/formatted/correct_codes/Random Point in Non-overlapping Rectangles.java,../data/formatted/debugged_codes_f_n/Random Point in Non-overlapping Rectangles_value.java,value,,,,,0.9291887619453312,0.9364624081796398,0.007273646234308595
Random Point in Nonoverlapping Rectangles_character,../data/formatted/buggy_codes/Random Point in Nonoverlapping Rectangles_character.java,../data/formatted/correct_codes/Random Point in Nonoverlapping Rectangles.java,../data/formatted/debugged_codes_f_n/Random Point in Nonoverlapping Rectangles_character.java,character,,,,,0.9427109699732448,0.8889181999919227,-0.0537927699813221
Range Addition II_character,../data/formatted/buggy_codes/Range Addition II_character.java,../data/formatted/correct_codes/Range Addition II.java,../data/formatted/debugged_codes_f_n/Range Addition II_character.java,character,,,,,0.8625293649920419,0.9375611341048495,0.07503176911280762
Range Frequency Queries_value,../data/formatted/buggy_codes/Range Frequency Queries_value.java,../data/formatted/correct_codes/Range Frequency Queries.java,../data/formatted/debugged_codes_f_n/Range Frequency Queries_value.java,value,,,,,0.9250307186926374,0.9119927072180021,-0.013038011474635347
Range Module_value,../data/formatted/buggy_codes/Range Module_value.java,../data/formatted/correct_codes/Range Module.java,../data/formatted/debugged_codes_f_n/Range Module_value.java,value,,,,,0.9198458928811992,0.847547551366357,-0.07229834151484227
Range Sum of BST_condition,../data/formatted/buggy_codes/Range Sum of BST_condition.java,../data/formatted/correct_codes/Range Sum of BST.java,../data/formatted/debugged_codes_f_n/Range Sum of BST_condition.java,condition,,,,,0.913749456053958,0.8864744120768843,-0.0272750439770737
Range Sum of Sorted Subarray Sums_operation,../data/formatted/buggy_codes/Range Sum of Sorted Subarray Sums_operation.java,../data/formatted/correct_codes/Range Sum of Sorted Subarray Sums.java,../data/formatted/debugged_codes_f_n/Range Sum of Sorted Subarray Sums_operation.java,operation,,,,,0.9447693028582732,0.9617666906828575,0.016997387824584265
Range Sum Query - Immutable_operation,../data/formatted/buggy_codes/Range Sum Query - Immutable_operation.java,../data/formatted/correct_codes/Range Sum Query - Immutable.java,../data/formatted/debugged_codes_f_n/Range Sum Query - Immutable_operation.java,operation,,,,,0.9163370213234607,0.9163370213234607,0.0
Range Sum Query - Mutable_condition,../data/formatted/buggy_codes/Range Sum Query - Mutable_condition.java,../data/formatted/correct_codes/Range Sum Query - Mutable.java,../data/formatted/debugged_codes_f_n/Range Sum Query - Mutable_condition.java,condition,,,,,0.9348269510289093,0.7426859368688201,-0.19214101416008922
Range Sum Query 2D - Immutable_value,../data/formatted/buggy_codes/Range Sum Query 2D - Immutable_value.java,../data/formatted/correct_codes/Range Sum Query 2D - Immutable.java,../data/formatted/debugged_codes_f_n/Range Sum Query 2D - Immutable_value.java,value,,,,,0.9450734125414533,0.9551380268400972,0.010064614298643915
